1977.08,28.0034
1977.17,28.0096
1977.25,28.0176
1977.33,28.025
1977.42,28.0262
1977.5,28.0287
1977.58,28.0295
1977.67,28.0323
1977.75,28.0362
1977.83,28.0437
1977.92,28.0541
1978,28.0684
1978.08,28.0892
1978.17,28.1154
1978.25,28.1464
1978.33,28.1792
1978.42,28.2126
1978.5,28.2456
1978.58,28.2765
1978.67,28.307
1978.75,28.3395
1978.83,28.3732
1978.92,28.4098
1979,28.4442
1979.08,28.4755
1979.17,28.5061
1979.25,28.536
1979.33,28.5685
1979.42,28.5999
1979.5,28.6303
1979.58,28.6595
1979.67,28.6855
1979.75,28.7131
1979.83,28.7376
1979.92,28.7595
1980,28.7811
1980.08,28.8031
1980.17,28.8193
1980.25,28.8285
1980.33,28.8359
1980.42,28.8441
1980.5,28.8511
1980.58,28.8589
1980.67,28.8717
1980.75,28.8838
1980.83,28.896
1980.92,28.9113
1981,28.9269
1981.08,28.9406
1981.17,28.9589
1981.25,28.9735
1981.33,28.9818
1981.42,28.9921
1981.5,29
1981.58,29.004
1981.67,29.0066
1981.75,29.0104
1981.83,29.0135
1981.92,29.0147
1982,29.0148
1982.08,29.0091
1982.17,29.0019
1982.25,28.9914
1982.33,28.9791
1982.42,28.9683
1982.5,28.9572
1982.58,28.9449
1982.67,28.933
1982.75,28.9149
1982.83,28.8972
1982.92,28.8789
1983,28.8608
1983.08,28.8471
1983.17,28.8366
1983.25,28.8294
1983.33,28.8187
1983.42,28.808
1983.5,28.7951
1983.58,28.7844
1983.67,28.7744
1983.75,28.7621
1983.83,28.7497
1983.92,28.7407
1984,28.7339
1984.08,28.7264
1984.17,28.7251
1984.25,28.7322
1984.33,28.7397
1984.42,28.7485
1984.5,28.7564
1984.58,28.7611
1984.67,28.7614
1984.75,28.7635
1984.83,28.7654
1984.92,28.764
1985,28.7612
1985.08,28.76
1985.17,28.7536
1985.25,28.7476
1985.33,28.7491
1985.42,28.7506
1985.5,28.7514
1985.58,28.7546
1985.67,28.7562
1985.75,28.7548
1985.83,28.7559
1985.92,28.7586
1986,28.7592
1986.08,28.7664
1986.17,28.7723
1986.25,28.7789
1986.33,28.7831
1986.42,28.7848
1986.5,28.7883
1986.58,28.7931
1986.67,28.796
1986.75,28.8029
1986.83,28.8137
1986.92,28.8206
1987,28.8251
1987.08,28.8262
1987.17,28.8266
1987.25,28.8221
1987.33,28.8162
1987.42,28.8107
1987.5,28.8063
1987.58,28.7992
1987.67,28.7877
1987.75,28.7797
1987.83,28.7761
1987.92,28.7699
1988,28.7624
1988.08,28.7563
1988.17,28.7468
1988.25,28.7364
1988.33,28.7262
1988.42,28.7141
1988.5,28.7018
1988.58,28.6949
1988.67,28.691
1988.75,28.6874
1988.83,28.6868
1988.92,28.6914
1989,28.6981
1989.08,28.702
1989.17,28.7064
1989.25,28.7135
1989.33,28.7194
1989.42,28.7265
1989.5,28.7375
1989.58,28.7496
1989.67,28.7634
1989.75,28.7797
1989.83,28.7957
1989.92,28.8093
1990,28.8244
1990.08,28.8361
1990.17,28.8495
1990.25,28.8646
1990.33,28.8825
1990.42,28.8985
1990.5,28.9121
1990.58,28.9266
1990.67,28.9407
1990.75,28.9536
1990.83,28.9604
1990.92,28.9681
1991,28.9759
1991.08,28.9849
1991.17,28.9916
1991.25,29.0036
1991.33,29.0194
1991.42,29.0337
1991.5,29.0448
1991.58,29.0574
1991.67,29.0716
1991.75,29.0822
1991.83,29.0875
1991.92,29.0963
1992,29.1027
1992.08,29.1105
1992.17,29.1185
1992.25,29.124
1992.33,29.1295
1992.42,29.1365
1992.5,29.1454
1992.58,29.1529
1992.67,29.1583
1992.75,29.1657
1992.83,29.1728
1992.92,29.1753
1993,29.177
1993.08,29.179
1993.17,29.1806
1993.25,29.1797
1993.33,29.1778
1993.42,29.173
1993.5,29.1647
1993.58,29.1556
1993.67,29.1475
1993.75,29.1393
1993.83,29.128
1993.92,29.1166
1994,29.1056
1994.08,29.0968
1994.17,29.088
1994.25,29.078
1994.33,29.0672
1994.42,29.0585
1994.5,29.0538
1994.58,29.0501
1994.67,29.0475
1994.75,29.0477
